Keyword_ID,Search_Keyword,Target_Cat_ID,Mapping_Type,Priority,Mapping_Result
KW_0016313,기타 활동보조용품,STD_003292,EX(완전일치),1,생활용품 > 건강용품 > 활동보조용품 > 기타 활동보조용품
KW_0016314,활동보조용품,STD_003292,MO(단어분리),3,생활용품 > 건강용품 > 활동보조용품 > 기타 활동보조용품
KW_0016315,활동보조용품 활동보조용품,STD_003292,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 기타 활동보조용품
KW_0016316,활동보조용품활동보조용품,STD_003292,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 기타 활동보조용품
KW_0016317,건강용품 활동보조용품,STD_003292,IN(문맥추론-조부모결합),5,생활용품 > 건강용품 > 활동보조용품 > 기타 활동보조용품
KW_0016318,목발,STD_003294,EX(완전일치),1,생활용품 > 건강용품 > 활동보조용품 > 목발
KW_0016319,활동보조용품 목발,STD_003294,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 목발
KW_0016320,활동보조용품목발,STD_003294,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 목발
KW_0016321,건강용품 목발,STD_003294,IN(문맥추론-조부모결합),5,생활용품 > 건강용품 > 활동보조용품 > 목발
KW_0016322,활동보조용품,STD_003294,AB(확대범주),6,생활용품 > 건강용품 > 활동보조용품 > 목발
KW_0016323,성인용보행기,STD_003295,EX(완전일치),1,생활용품 > 건강용품 > 활동보조용품 > 성인용보행기
KW_0016324,활동보조용품 성인용보행기,STD_003295,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 성인용보행기
KW_0016325,활동보조용품성인용보행기,STD_003295,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 성인용보행기
KW_0016326,건강용품 성인용보행기,STD_003295,IN(문맥추론-조부모결합),5,생활용품 > 건강용품 > 활동보조용품 > 성인용보행기
KW_0016327,활동보조용품,STD_003295,AB(확대범주),6,생활용품 > 건강용품 > 활동보조용품 > 성인용보행기
KW_0016328,전동스쿠터,STD_003296,EX(완전일치),1,생활용품 > 건강용품 > 활동보조용품 > 전동스쿠터
KW_0016329,활동보조용품 전동스쿠터,STD_003296,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 전동스쿠터
KW_0016330,활동보조용품전동스쿠터,STD_003296,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 전동스쿠터
KW_0016331,건강용품 전동스쿠터,STD_003296,IN(문맥추론-조부모결합),5,생활용품 > 건강용품 > 활동보조용품 > 전동스쿠터
KW_0016332,활동보조용품,STD_003296,AB(확대범주),6,생활용품 > 건강용품 > 활동보조용품 > 전동스쿠터
KW_0016333,지팡이,STD_003297,EX(완전일치),1,생활용품 > 건강용품 > 활동보조용품 > 지팡이
KW_0016334,활동보조용품 지팡이,STD_003297,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 지팡이
KW_0016335,활동보조용품지팡이,STD_003297,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 지팡이
KW_0016336,건강용품 지팡이,STD_003297,IN(문맥추론-조부모결합),5,생활용품 > 건강용품 > 활동보조용품 > 지팡이
KW_0016337,활동보조용품,STD_003297,AB(확대범주),6,생활용품 > 건강용품 > 활동보조용품 > 지팡이
KW_0016338,환자용목욕의자,STD_003298,EX(완전일치),1,생활용품 > 건강용품 > 활동보조용품 > 환자용목욕의자
KW_0016339,활동보조용품 환자용목욕의자,STD_003298,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 환자용목욕의자
KW_0016340,활동보조용품환자용목욕의자,STD_003298,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 환자용목욕의자
KW_0016341,건강용품 환자용목욕의자,STD_003298,IN(문맥추론-조부모결합),5,생활용품 > 건강용품 > 활동보조용품 > 환자용목욕의자
KW_0016342,활동보조용품,STD_003298,AB(확대범주),6,생활용품 > 건강용품 > 활동보조용품 > 환자용목욕의자
KW_0016343,휠체어휠체어용품,STD_003299,EX(완전일치),1,생활용품 > 건강용품 > 활동보조용품 > 휠체어/휠체어용품
KW_0016344,휠체어,STD_003299,SY(병렬속성분리),2,생활용품 > 건강용품 > 활동보조용품 > 휠체어/휠체어용품
KW_0016345,휠체어용품,STD_003299,SY(병렬속성분리),2,생활용품 > 건강용품 > 활동보조용품 > 휠체어/휠체어용품
KW_0016346,활동보조용품 휠체어,STD_003299,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 휠체어/휠체어용품
KW_0016347,활동보조용품휠체어,STD_003299,IN(문맥추론-부모결합),4,생활용품 > 건강용품 > 활동보조용품 > 휠체어/휠체어용품
KW_0016348,건강용품 휠체어,STD_003299,IN(문맥추론-조부모결합),5,생활용품 > 건강용품 > 활동보조용품 > 휠체어/휠체어용품
KW_0016349,활동보조용품,STD_003299,AB(확대범주),6,생활용품 > 건강용품 > 활동보조용품 > 휠체어/휠체어용품
KW_0016350,기타 적재운반도구,STD_003300,EX(완전일치),1,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016351,기타 적재,STD_003300,SY(병렬속성분리),2,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016352,운반도구,STD_003300,SY(병렬속성분리),2,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016353,적재,STD_003300,MO(단어분리),3,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016354,사다리 적재,STD_003300,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016355,사다리적재,STD_003300,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016356,공구 적재,STD_003300,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016357,사다리,STD_003300,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016358,운반용품,STD_003300,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 기타 적재/운반도구
KW_0016359,사다리,STD_003303,EX(완전일치),1,생활용품 > 공구 > 사다리/운반용품 > 사다리
KW_0016360,사다리 사다리,STD_003303,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 사다리
KW_0016361,사다리사다리,STD_003303,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 사다리
KW_0016362,공구 사다리,STD_003303,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 사다리/운반용품 > 사다리
KW_0016363,운반용품,STD_003303,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 사다리
KW_0016364,운반중장비부품,STD_003304,EX(완전일치),1,생활용품 > 공구 > 사다리/운반용품 > 운반중장비/부품
KW_0016365,운반중장비,STD_003304,SY(병렬속성분리),2,생활용품 > 공구 > 사다리/운반용품 > 운반중장비/부품
KW_0016366,부품,STD_003304,SY(병렬속성분리),2,생활용품 > 공구 > 사다리/운반용품 > 운반중장비/부품
KW_0016367,사다리 운반중장비,STD_003304,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 운반중장비/부품
KW_0016368,사다리운반중장비,STD_003304,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 운반중장비/부품
KW_0016369,공구 운반중장비,STD_003304,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 사다리/운반용품 > 운반중장비/부품
KW_0016370,사다리,STD_003304,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 운반중장비/부품
KW_0016371,운반용품,STD_003304,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 운반중장비/부품
KW_0016372,작업대,STD_003305,EX(완전일치),1,생활용품 > 공구 > 사다리/운반용품 > 작업대
KW_0016373,사다리 작업대,STD_003305,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 작업대
KW_0016374,사다리작업대,STD_003305,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 작업대
KW_0016375,공구 작업대,STD_003305,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 사다리/운반용품 > 작업대
KW_0016376,사다리,STD_003305,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 작업대
KW_0016377,운반용품,STD_003305,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 작업대
KW_0016378,지게,STD_003306,EX(완전일치),1,생활용품 > 공구 > 사다리/운반용품 > 지게
KW_0016379,사다리 지게,STD_003306,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 지게
KW_0016380,사다리지게,STD_003306,IN(문맥추론-부모결합),4,생활용품 > 공구 > 사다리/운반용품 > 지게
KW_0016381,공구 지게,STD_003306,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 사다리/운반용품 > 지게
KW_0016382,사다리,STD_003306,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 지게
KW_0016383,운반용품,STD_003306,AB(확대범주),6,생활용품 > 공구 > 사다리/운반용품 > 지게
KW_0016384,기타소형기계,STD_003307,EX(완전일치),1,생활용품 > 공구 > 소형기계 > 기타소형기계
KW_0016385,소형기계 기타소형기계,STD_003307,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 기타소형기계
KW_0016386,소형기계기타소형기계,STD_003307,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 기타소형기계
KW_0016387,공구 기타소형기계,STD_003307,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 소형기계 > 기타소형기계
KW_0016388,소형기계,STD_003307,AB(확대범주),6,생활용품 > 공구 > 소형기계 > 기타소형기계
KW_0016389,모터펌프,STD_003309,EX(완전일치),1,생활용품 > 공구 > 소형기계 > 모터/펌프
KW_0016390,모터,STD_003309,SY(병렬속성분리),2,생활용품 > 공구 > 소형기계 > 모터/펌프
KW_0016391,펌프,STD_003309,SY(병렬속성분리),2,생활용품 > 공구 > 소형기계 > 모터/펌프
KW_0016392,소형기계 모터,STD_003309,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 모터/펌프
KW_0016393,소형기계모터,STD_003309,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 모터/펌프
KW_0016394,공구 모터,STD_003309,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 소형기계 > 모터/펌프
KW_0016395,소형기계,STD_003309,AB(확대범주),6,생활용품 > 공구 > 소형기계 > 모터/펌프
KW_0016396,발전기,STD_003310,EX(완전일치),1,생활용품 > 공구 > 소형기계 > 발전기
KW_0016397,소형기계 발전기,STD_003310,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 발전기
KW_0016398,소형기계발전기,STD_003310,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 발전기
KW_0016399,공구 발전기,STD_003310,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 소형기계 > 발전기
KW_0016400,소형기계,STD_003310,AB(확대범주),6,생활용품 > 공구 > 소형기계 > 발전기
KW_0016401,양수기,STD_003311,EX(완전일치),1,생활용품 > 공구 > 소형기계 > 양수기
KW_0016402,소형기계 양수기,STD_003311,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 양수기
KW_0016403,소형기계양수기,STD_003311,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 양수기
KW_0016404,공구 양수기,STD_003311,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 소형기계 > 양수기
KW_0016405,소형기계,STD_003311,AB(확대범주),6,생활용품 > 공구 > 소형기계 > 양수기
KW_0016406,해빙기,STD_003312,EX(완전일치),1,생활용품 > 공구 > 소형기계 > 해빙기
KW_0016407,소형기계 해빙기,STD_003312,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 해빙기
KW_0016408,소형기계해빙기,STD_003312,IN(문맥추론-부모결합),4,생활용품 > 공구 > 소형기계 > 해빙기
KW_0016409,공구 해빙기,STD_003312,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 소형기계 > 해빙기
KW_0016410,소형기계,STD_003312,AB(확대범주),6,생활용품 > 공구 > 소형기계 > 해빙기
KW_0016411,가정용 공구세트,STD_003313,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 가정용 공구세트
KW_0016412,가정용,STD_003313,MO(단어분리),3,생활용품 > 공구 > 수공구/공구함 > 가정용 공구세트
KW_0016413,공구세트,STD_003313,MO(단어분리),3,생활용품 > 공구 > 수공구/공구함 > 가정용 공구세트
KW_0016414,수공구 공구세트,STD_003313,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 가정용 공구세트
KW_0016415,수공구공구세트,STD_003313,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 가정용 공구세트
KW_0016416,공구 공구세트,STD_003313,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 가정용 공구세트
KW_0016417,수공구,STD_003313,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 가정용 공구세트
KW_0016418,공구함,STD_003313,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 가정용 공구세트
KW_0016419,공구함공구선반,STD_003315,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 공구함/공구선반
KW_0016420,공구함,STD_003315,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 공구함/공구선반
KW_0016421,공구선반,STD_003315,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 공구함/공구선반
KW_0016422,수공구 공구함,STD_003315,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 공구함/공구선반
KW_0016423,수공구공구함,STD_003315,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 공구함/공구선반
KW_0016424,공구 공구함,STD_003315,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 공구함/공구선반
KW_0016425,수공구,STD_003315,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 공구함/공구선반
KW_0016426,기타 수공구,STD_003316,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 기타 수공구
KW_0016427,수공구,STD_003316,MO(단어분리),3,생활용품 > 공구 > 수공구/공구함 > 기타 수공구
KW_0016428,수공구 수공구,STD_003316,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 기타 수공구
KW_0016429,수공구수공구,STD_003316,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 기타 수공구
KW_0016430,공구 수공구,STD_003316,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 기타 수공구
KW_0016431,공구함,STD_003316,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 기타 수공구
KW_0016432,끌대패스크래퍼,STD_003317,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016433,끌,STD_003317,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016434,대패,STD_003317,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016435,스크래퍼,STD_003317,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016436,수공구 끌,STD_003317,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016437,수공구끌,STD_003317,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016438,공구 끌,STD_003317,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016439,수공구,STD_003317,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016440,공구함,STD_003317,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 끌/대패/스크래퍼
KW_0016441,니퍼,STD_003318,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 니퍼
KW_0016442,수공구 니퍼,STD_003318,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 니퍼
KW_0016443,수공구니퍼,STD_003318,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 니퍼
KW_0016444,공구 니퍼,STD_003318,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 니퍼
KW_0016445,수공구,STD_003318,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 니퍼
KW_0016446,공구함,STD_003318,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 니퍼
KW_0016447,니퍼펜치플라이어,STD_003319,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016448,니퍼,STD_003319,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016449,펜치,STD_003319,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016450,플라이어,STD_003319,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016451,수공구 니퍼,STD_003319,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016452,수공구니퍼,STD_003319,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016453,공구 니퍼,STD_003319,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016454,수공구,STD_003319,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016455,공구함,STD_003319,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 니퍼/펜치/플라이어
KW_0016456,도끼,STD_003320,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 도끼
KW_0016457,수공구 도끼,STD_003320,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 도끼
KW_0016458,수공구도끼,STD_003320,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 도끼
KW_0016459,공구 도끼,STD_003320,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 도끼
KW_0016460,수공구,STD_003320,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 도끼
KW_0016461,공구함,STD_003320,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 도끼
KW_0016462,드라이버,STD_003321,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 드라이버
KW_0016463,수공구 드라이버,STD_003321,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 드라이버
KW_0016464,수공구드라이버,STD_003321,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 드라이버
KW_0016465,공구 드라이버,STD_003321,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 드라이버
KW_0016466,수공구,STD_003321,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 드라이버
KW_0016467,공구함,STD_003321,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 드라이버
KW_0016468,망치,STD_003322,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 망치
KW_0016469,수공구 망치,STD_003322,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 망치
KW_0016470,수공구망치,STD_003322,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 망치
KW_0016471,공구 망치,STD_003322,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 망치
KW_0016472,수공구,STD_003322,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 망치
KW_0016473,공구함,STD_003322,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 망치
KW_0016474,멀티툴맥가이버칼,STD_003323,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 멀티툴/맥가이버칼
KW_0016475,멀티툴,STD_003323,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 멀티툴/맥가이버칼
KW_0016476,맥가이버칼,STD_003323,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 멀티툴/맥가이버칼
KW_0016477,수공구 멀티툴,STD_003323,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 멀티툴/맥가이버칼
KW_0016478,수공구멀티툴,STD_003323,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 멀티툴/맥가이버칼
KW_0016479,공구 멀티툴,STD_003323,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 멀티툴/맥가이버칼
KW_0016480,수공구,STD_003323,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 멀티툴/맥가이버칼
KW_0016481,공구함,STD_003323,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 멀티툴/맥가이버칼
KW_0016482,목공커터기타칼,STD_003324,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 목공커터/기타칼
KW_0016483,목공커터,STD_003324,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 목공커터/기타칼
KW_0016484,기타칼,STD_003324,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 목공커터/기타칼
KW_0016485,수공구 목공커터,STD_003324,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 목공커터/기타칼
KW_0016486,수공구목공커터,STD_003324,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 목공커터/기타칼
KW_0016487,공구 목공커터,STD_003324,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 목공커터/기타칼
KW_0016488,수공구,STD_003324,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 목공커터/기타칼
KW_0016489,공구함,STD_003324,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 목공커터/기타칼
KW_0016490,송곳,STD_003325,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 송곳
KW_0016491,수공구 송곳,STD_003325,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 송곳
KW_0016492,수공구송곳,STD_003325,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 송곳
KW_0016493,공구 송곳,STD_003325,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 송곳
KW_0016494,수공구,STD_003325,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 송곳
KW_0016495,공구함,STD_003325,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 송곳
KW_0016496,스패너렌치,STD_003326,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 스패너/렌치
KW_0016497,스패너,STD_003326,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 스패너/렌치
KW_0016498,렌치,STD_003326,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 스패너/렌치
KW_0016499,수공구 스패너,STD_003326,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 스패너/렌치
KW_0016500,수공구스패너,STD_003326,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 스패너/렌치
KW_0016501,공구 스패너,STD_003326,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 스패너/렌치
KW_0016502,수공구,STD_003326,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 스패너/렌치
KW_0016503,공구함,STD_003326,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 스패너/렌치
KW_0016504,클램프바이스,STD_003327,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 클램프/바이스
KW_0016505,클램프,STD_003327,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 클램프/바이스
KW_0016506,바이스,STD_003327,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 클램프/바이스
KW_0016507,수공구 클램프,STD_003327,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 클램프/바이스
KW_0016508,수공구클램프,STD_003327,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 클램프/바이스
KW_0016509,공구 클램프,STD_003327,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 클램프/바이스
KW_0016510,수공구,STD_003327,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 클램프/바이스
KW_0016511,공구함,STD_003327,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 클램프/바이스
KW_0016512,타카핀,STD_003328,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 타카/핀
KW_0016513,타카,STD_003328,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 타카/핀
KW_0016514,핀,STD_003328,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 타카/핀
KW_0016515,수공구 타카,STD_003328,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 타카/핀
KW_0016516,수공구타카,STD_003328,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 타카/핀
KW_0016517,공구 타카,STD_003328,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 타카/핀
KW_0016518,수공구,STD_003328,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 타카/핀
KW_0016519,공구함,STD_003328,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 타카/핀
KW_0016520,톱대줄톱톱날,STD_003329,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016521,톱대,STD_003329,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016522,줄톱,STD_003329,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016523,톱날,STD_003329,SY(병렬속성분리),2,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016524,수공구 톱대,STD_003329,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016525,수공구톱대,STD_003329,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016526,공구 톱대,STD_003329,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016527,수공구,STD_003329,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016528,공구함,STD_003329,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 톱대/줄톱/톱날
KW_0016529,핀셋,STD_003330,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 핀셋
KW_0016530,수공구 핀셋,STD_003330,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 핀셋
KW_0016531,수공구핀셋,STD_003330,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 핀셋
KW_0016532,공구 핀셋,STD_003330,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 핀셋
KW_0016533,수공구,STD_003330,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 핀셋
